dates,125 cv,150 cv,105 cv,110 cv,200 cv,130 cv,87 cv,100 cv,160 cv,136 cv
2019-07-01,19500.0,20235.0,17800.0,19900.0,17200.0,15990.0,16200.0,18500.0,16500.0,16990.0
2019-08-01,15490.0,16490.0,13978.333333333334,17983.333333333332,,,13490.0,,,17840.0
2019-09-01,14990.0,17990.0,,17990.0,,,22990.0,,,26990.0
2019-10-01,15228.333333333334,16710.0,,20990.0,,,25900.0,,,22290.0
2019-11-01,16774.0,17328.69230769231,,20490.0,,,,,,13990.0
2019-12-01,,17485.454545454544,,17990.0,,,,,,20590.0
2020-01-01,,,,16990.0,,,,,,19380.0
2020-05-01,,,,13700.0,,,,,,18630.0
2020-06-01,,,,15492.0,,,,,,16390.0
